CustomerKey,GeographyKey,CustomerAlternateKey,Customer full name,Birth date,Gender,YearlyIncome
11444,32,AW00011444,TinaCMehta,1981-10-26,F,70000
11445,15,AW00011445,KariSKim,1980-01-18,F,70000
11446,5,AW00011446,BethanyKChander,1980-02-09,F,70000
11447,25,AW00011447,JenniferRoberts,1980-02-13,F,70000
11448,35,AW00011448,KylePatterson,1980-10-25,M,80000
11449,37,AW00011449,AlvinEHu,1980-08-01,M,80000
11450,28,AW00011450,BrettMehta,1981-05-11,M,130000
11451,10,AW00011451,RubenLMunoz,1980-05-08,M,70000
11452,21,AW00011452,ErikaARubio,1979-05-05,F,80000
11453,31,AW00011453,StanleyHMalhotra,1984-08-17,M,80000
11454,35,AW00011454,MelindaNavarro,1979-10-20,F,80000
11455,36,AW00011455,RossSanz,1979-10-19,M,100000
11456,17,AW00011456,JonCGao,1980-01-05,M,120000
11457,19,AW00011457,JaimeCGutierrez,1978-11-18,F,90000
11458,16,AW00011458,BiancaKLiu,1978-10-03,F,100000
11459,13,AW00011459,TashaDeng,1978-04-12,F,80000
11460,33,AW00011460,MelvinRChande,1983-10-04,M,90000
11461,6,AW00011461,VictorJimenez,1977-09-22,M,90000
11462,8,AW00011462,LauraLLin,1977-07-18,F,110000
11463,28,AW00011463,AlishaEBeck,1977-09-09,F,110000
11464,38,AW00011464,AlejandroHuang,1977-05-15,M,90000
11465,23,AW00011465,LouisLuo,1976-08-18,M,90000
11466,6,AW00011466,GrantHTang,1977-01-30,M,150000
11467,17,AW00011467,ArturoCZheng,1975-04-06,M,170000
11468,278,AW00011468,JaclynAndersen,1980-12-15,F,40000
11469,278,AW00011469,EdwinRaji,1978-10-14,M,10000
11470,177,AW00011470,JayCSuarez,1979-03-25,M,20000
11471,207,AW00011471,LatashaSuarez,1979-03-25,F,30000
11472,24,AW00011472,KennethKumar,1968-09-30,M,60000
11473,221,AW00011473,GraceMHenderson,1986-01-30,F,20000
11474,265,AW00011474,MelvinAXu,1985-08-21,M,20000
11475,251,AW00011475,CesarLSubram,1984-04-07,M,30000
11476,241,AW00011476,ErikaKNavarro,1980-05-16,F,40000
11477,127,AW00011477,TristanHughes,1984-06-21,M,30000
11478,218,AW00011478,BillyCHernandez,1984-02-22,M,30000
11479,182,AW00011479,DarrylLWu,1978-10-20,M,40000
11480,224,AW00011480,ColleenAMa,1984-03-07,F,40000
11481,156,AW00011481,EricaHu,1978-11-20,F,40000
11482,272,AW00011482,AdrienneCTorres,1978-01-16,F,30000
11483,199,AW00011483,CalvinEChande,1983-05-19,M,40000
11484,171,AW00011484,ErickLSai,1983-03-03,M,40000
11485,237,AW00011485,DonaldChandra,1978-02-04,M,40000
11486,117,AW00011486,ArianaFRogers,1982-05-21,F,10000
11487,186,AW00011487,MorganCJones,1977-01-05,F,10000
11488,256,AW00011488,JermaineLopez,1977-03-20,M,20000
11489,262,AW00011489,DeborahSGoel,1976-09-03,F,20000
11490,217,AW00011490,DannyRubio,1976-07-05,M,20000
11491,255,AW00011491,AndrePerez,1982-04-02,M,20000
11492,115,AW00011492,TerrenceCChander,1982-11-15,M,30000
11493,255,AW00011493,DawnTWu,1976-05-31,F,40000
11494,267,AW00011494,JimmyMGutierrez,1976-01-25,M,40000
11495,154,AW00011495,FrancisJimenez,1977-03-03,M,40000
11496,272,AW00011496,GaryOrtega,1976-04-15,M,40000
11497,261,AW00011497,KatrinaRNath,1981-11-22,F,40000
11498,49,AW00011498,ArturoCSun,1979-07-15,M,40000
11499,311,AW00011499,PedroAVance,1980-05-13,M,40000
11500,52,AW00011500,SarahVSimmons,1980-03-17,F,40000
11501,49,AW00011501,BrandyPChandra,1981-01-03,F,40000
11502,63,AW00011502,JaredPeterson,1980-09-03,M,40000
11503,312,AW00011503,DennisGWu,1936-04-11,M,50000
11504,315,AW00011504,JordanPBaker,1936-10-17,F,40000
11505,43,AW00011505,JasmineAPowell,1972-01-04,F,60000
11506,60,AW00011506,NicholasSBrown,1971-11-14,M,60000
11507,69,AW00011507,IsabellaARussell,1972-05-19,F,60000
11508,626,AW00011508,ElizabethRWilson,1972-01-04,F,60000
11509,347,AW00011509,RogerHarui,1964-07-22,F,30000
11510,54,AW00011510,SethHRoberts,1959-01-10,M,30000
11511,543,AW00011511,CalebPerry,1964-06-10,M,30000
11512,59,AW00011512,NatalieLCampbell,1976-08-05,F,20000
11513,62,AW00011513,AlyssaAHoward,1965-09-23,F,20000
11514,642,AW00011514,DaltonDiaz,1965-04-16,M,30000
11515,301,AW00011515,ShannonHHuang,1959-08-25,F,30000
11516,310,AW00011516,MyaGonzales,1976-10-13,F,30000
11517,355,AW00011517,KatherineABryant,1959-12-18,F,40000
11518,545,AW00011518,EdwardWashington,1960-11-06,M,40000
11519,49,AW00011519,JeromeBNavarro,1960-09-13,M,40000
11520,60,AW00011520,JadaAMorgan,1960-10-08,F,40000
11521,644,AW00011521,ArianaPeterson,1977-12-01,F,40000
11522,546,AW00011522,ChristianJHughes,1972-06-17,M,80000
11523,54,AW00011523,LucasVTaylor,1962-02-07,M,40000
11524,374,AW00011524,AlyssaLJackson,1961-07-22,F,40000
11525,543,AW00011525,ArianaCook,1961-07-08,F,40000
11526,70,AW00011526,KatherinePDiaz,1973-01-30,F,40000
11527,361,AW00011527,JennaJGreen,1961-12-02,F,40000
11528,325,AW00011528,JoanWashington,1968-08-15,F,40000
11529,547,AW00011529,AustinLBryant,1963-05-16,M,40000
11530,54,AW00011530,AndrewCMartinez,1963-01-23,M,40000
11531,300,AW00011531,NinaRYuan,1962-07-07,F,40000
11532,634,AW00011532,LaurenMiller,1962-08-26,F,40000
11533,280,AW00011533,EbonyEGill,1968-07-17,F,40000
11534,337,AW00011534,CameronMLewis,1964-05-12,M,60000
11535,543,AW00011535,DevinNelson,1963-12-31,M,60000
11536,322,AW00011536,LoganJChow,1969-04-13,M,60000
11537,310,AW00011537,DakotaRoss,1963-09-21,M,60000
11538,352,AW00011538,NicoleBTaylor,1965-02-24,F,60000
11539,311,AW00011539,JustinWashington,1970-08-18,M,60000
11540,312,AW00011540,AlbertoCNavarro,1970-01-24,M,60000
11541,547,AW00011541,AidanDRoss,1964-10-09,M,60000
11542,278,AW00011542,AlejandroLTang,1979-09-07,M,20000
11543,201,AW00011543,SheenaChande,1973-08-16,F,20000
11544,127,AW00011544,JoelAGarcia,1979-05-04,M,30000
11545,200,AW00011545,ReginaldDominguez,1973-09-22,M,30000
11546,189,AW00011546,ChristineChande,1973-09-11,F,30000
11547,201,AW00011547,CindyESai,1979-03-05,F,40000
11548,230,AW00011548,RaymondSanchez,1974-04-11,M,40000
11549,257,AW00011549,CrystalJLiang,1979-09-03,F,40000
11550,263,AW00011550,DebTorres,1979-08-05,F,40000
11551,215,AW00011551,ShannonAlvarez,1978-05-21,M,10000
11552,135,AW00011552,EddieLRubio,1972-11-23,M,20000
11553,266,AW00011553,SharonDLuo,1973-03-08,F,20000
11554,224,AW00011554,SydneySimmons,1932-03-27,F,10000
11555,237,AW00011555,AlexandriaRHenderson,1937-07-04,F,40000
11556,271,AW00011556,LucasJEvans,1972-11-10,M,20000
11557,278,AW00011557,FeliciaRamos,1972-07-14,F,30000
11558,276,AW00011558,IvanEMalhotra,1973-02-18,M,30000
11559,161,AW00011559,FrederickMSubram,1978-12-12,M,30000
11560,248,AW00011560,WhitneySrini,1978-08-09,F,30000
11561,159,AW00011561,BrianaDominguez,1972-01-21,F,10000
11562,158,AW00011562,JarrodGonzalez,1971-10-17,M,20000
11563,247,AW00011563,CesarSrini,1971-08-01,M,20000
11564,146,AW00011564,JorgeLLiang,1972-01-09,M,20000
11565,229,AW00011565,ErikSDiaz,1971-12-30,M,20000
11566,226,AW00011566,AprilLShan,1973-03-01,F,40000
11567,165,AW00011567,CarlaPerez,1978-09-19,F,40000
11568,236,AW00011568,AlexiaFoster,1972-04-21,F,20000
11569,274,AW00011569,TroyMalhotra,1977-05-06,M,30000
11570,124,AW00011570,KristinKAndersen,1971-07-22,F,30000
11571,183,AW00011571,JoelSai,1971-11-15,M,30000
11572,186,AW00011572,BillyMoreno,1977-03-11,M,30000
11573,276,AW00011573,MeaganWSubram,1976-11-11,F,20000
11574,274,AW00011574,KarlaVLuo,1971-01-14,F,20000
11575,243,AW00011575,JacksonCampbell,1970-10-19,M,20000
11576,185,AW00011576,MicahVZhu,1970-08-10,M,30000
11577,194,AW00011577,JanetSerrano,1971-04-21,F,30000
11578,222,AW00011578,TrishaHuang,1970-05-08,F,10000
11579,272,AW00011579,ClaytonBeck,1981-02-13,M,20000
11580,230,AW00011580,MelvinRaje,1939-03-12,M,30000
11581,193,AW00011581,CindyJordan,1972-03-03,F,40000
11582,222,AW00011582,ClaudiaEMa,1974-04-09,F,30000
11583,207,AW00011583,KarlaMXu,1971-03-26,F,30000
11584,171,AW00011584,DevinJCarter,1971-05-22,M,40000
11585,231,AW00011585,KariLPerez,1976-03-04,F,40000
11586,278,AW00011586,AlbertoRomero,1971-06-14,M,40000
11587,184,AW00011587,KevinBryant,1975-10-18,M,30000
11588,223,AW00011588,CandaceMehta,1970-01-11,F,30000
11589,257,AW00011589,EbonyMalhotra,1975-05-01,F,40000
11590,221,AW00011590,ErikaFDiaz,1980-04-12,F,30000
11591,209,AW00011591,StaceyWLu,1968-11-12,F,30000
11592,198,AW00011592,DarrellTRaji,1984-03-03,M,20000
11593,183,AW00011593,ArmandoMoreno,1982-09-22,M,20000
11594,213,AW00011594,CoreyGoel,1985-05-03,M,20000
11595,117,AW00011595,SebastianHoward,1984-12-29,M,20000
11596,267,AW00011596,RogerERaje,1969-03-02,M,40000
11597,225,AW00011597,JanelleCChandra,1983-08-06,F,30000
11598,174,AW00011598,MeredithBRuiz,1983-12-30,F,30000
11599,211,AW00011599,MelodyDiaz,1983-03-16,F,20000
11600,218,AW00011600,LindaDRubio,1982-10-05,F,30000
11601,209,AW00011601,IvanSRaman,1983-02-18,M,30000
11602,135,AW00011602,LarryGill,1982-10-11,M,30000
11603,244,AW00011603,GeoffreyGonzalez,1982-08-06,M,30000
11604,275,AW00011604,EdgarSanchez,1982-12-01,M,30000
11605,176,AW00011605,HeidiLSubram,1982-05-20,F,20000
11606,212,AW00011606,MelodyRamos,1986-01-30,F,10000
11607,202,AW00011607,ClintonHMoreno,1986-05-05,M,20000
11608,217,AW00011608,CesarEMadan,1981-09-01,M,20000
11609,277,AW00011609,EugeneEYe,1981-12-24,M,30000
11610,269,AW00011610,BlakeCollins,1980-10-20,M,30000
11611,183,AW00011611,ErnestLin,1985-02-23,M,20000
11612,230,AW00011612,KeithAndersen,1985-10-07,M,20000
11613,158,AW00011613,MeredithMPrasad,1981-05-02,F,30000
11614,172,AW00011614,KatrinaMSharma,1981-02-13,F,30000
11615,242,AW00011615,DwayneHNavarro,1981-05-20,M,40000
11616,260,AW00011616,CaseyNath,1980-09-05,F,40000
11617,326,AW00011617,SeanBrooks,1964-10-01,M,60000
11618,49,AW00011618,BrianMRamirez,1964-10-21,M,60000
11619,69,AW00011619,SierraJYoung,1978-10-29,F,50000
11620,609,AW00011620,MeganMRodriguez,1978-10-18,F,50000
11621,611,AW00011621,LeahRShe,1978-08-19,F,50000
11622,623,AW00011622,GabrielAllen,1979-06-16,M,50000
11623,322,AW00011623,AngelaPerry,1978-12-25,F,50000
11624,339,AW00011624,RyanCSmith,1984-03-19,M,50000
11625,352,AW00011625,ZacharySMoore,1978-07-19,M,50000
11626,360,AW00011626,DestinyRogers,1978-12-12,F,50000
11627,372,AW00011627,DaltonGray,1978-08-27,M,60000
11628,298,AW00011628,MariahMWood,1977-11-14,F,40000
11629,345,AW00011629,IsaiahDWright,1976-08-07,M,40000
11630,637,AW00011630,HaleyPowell,1977-06-23,F,60000
11631,52,AW00011631,AntonioCBennett,1976-08-12,M,60000
11632,51,AW00011632,AlexandraDJenkins,1982-05-02,F,60000
11633,612,AW00011633,ThomasAnderson,1977-11-23,M,40000
11634,633,AW00011634,SamuelCollins,1977-12-10,M,60000
11635,300,AW00011635,DarrellChande,1983-08-11,M,60000
11636,314,AW00011636,KimberlyKCox,1978-06-21,F,60000
11637,338,AW00011637,MorganHernandez,1983-08-11,F,70000
11638,339,AW00011638,AntonioEPowell,1977-09-09,M,70000
11639,339,AW00011639,AngelicaPerry,1978-06-22,F,70000
11640,51,AW00011640,ChloeAWilson,1975-10-31,F,50000
11641,49,AW00011641,JamesDChen,1976-02-09,M,50000
11642,59,AW00011642,MorganTHughes,1976-06-24,F,50000
11643,612,AW00011643,NaomiLMunoz,1976-01-24,F,50000
11644,634,AW00011644,CharlesSTorres,1975-04-06,M,40000
11645,548,AW00011645,GabriellaMTurner,1975-04-18,F,40000
11646,612,AW00011646,AnnaAFoster,1980-03-15,F,40000
11647,49,AW00011647,RandyJWu,1975-03-22,M,40000
11648,307,AW00011648,KevinRScott,1980-04-12,M,60000
11649,345,AW00011649,IanMWhite,1980-01-23,M,60000
11650,325,AW00011650,CalebHayes,1975-01-23,M,60000
11651,49,AW00011651,PatriciaGarcia,1982-12-13,F,60000
11652,68,AW00011652,SamuelVRussell,1982-05-01,M,60000
11653,543,AW00011653,SydneyPeterson,1982-06-04,F,60000
11654,298,AW00011654,ArianaCSanchez,1977-03-18,F,60000
11655,311,AW00011655,TamaraSharma,1982-03-28,F,70000
11656,329,AW00011656,KatelynKPerez,1977-03-19,F,70000
11657,347,AW00011657,MeganACox,1976-10-31,F,70000
11658,348,AW00011658,RobertMitchell,1985-08-03,M,60000
11659,66,AW00011659,MiguelAdams,1974-10-20,M,60000
11660,60,AW00011660,MirandaGonzales,1980-01-19,F,60000
11661,49,AW00011661,JeremiahSJames,1981-01-03,M,60000
11662,545,AW00011662,EthanKumar,1976-01-01,M,60000
11663,644,AW00011663,SethAWilliams,1975-08-25,M,70000
11664,302,AW00011664,AlyssaLMorgan,1975-08-09,F,70000
11665,307,AW00011665,JanetDominguez,1976-06-11,F,70000
11666,374,AW00011666,AngelBaker,1981-12-13,M,80000
11667,644,AW00011667,BlakeSMoore,1972-12-18,M,70000
11668,300,AW00011668,JadaCCollins,1984-03-02,F,70000
11669,642,AW00011669,IsabellaSimmons,1978-10-17,F,70000
11670,326,AW00011670,JacquelinePerry,1973-04-15,F,70000
11671,316,AW00011671,JessicaLBrown,1971-11-15,F,60000
11672,300,AW00011672,ChadCJai,1972-03-20,M,60000
11673,612,AW00011673,SusanCYe,1977-02-03,F,60000
11674,385,AW00011674,MorganBRogers,1972-02-15,F,60000
11675,616,AW00011675,DevinJMartinez,1977-01-29,M,70000
11676,475,AW00011676,AlanHu,1971-08-13,M,80000
11677,50,AW00011677,CharlesWalker,1980-10-10,M,60000
11678,654,AW00011678,JohnnyAChavez,1974-07-28,M,70000
11679,633,AW00011679,DaltonWRichardson,1974-11-05,M,70000
11680,634,AW00011680,KayleeENelson,1975-03-04,F,70000
11681,641,AW00011681,AbigailEJones,1975-02-04,F,70000
11682,642,AW00011682,KaitlynHall,1980-03-12,F,70000
11683,316,AW00011683,GregMTaylor,1974-07-05,M,80000
11684,634,AW00011684,DevinParker,1971-03-31,M,40000
11685,545,AW00011685,JoseAGriffin,1970-08-07,M,40000
11686,325,AW00011686,LukeCEdwards,1976-04-09,M,40000
11687,331,AW00011687,CodyTorres,1976-07-09,M,40000
11688,638,AW00011688,VictoriaAMorris,1976-12-21,F,80000
11689,614,AW00011689,IanDDiaz,1971-03-06,M,80000
11690,632,AW00011690,CarolineButler,1976-01-10,F,60000
11691,329,AW00011691,KaitlynWilson,1974-12-30,F,40000
11692,301,AW00011692,CalebAGonzales,1969-12-17,M,40000
11693,50,AW00011693,HaileyWDiaz,1975-09-21,F,50000
11694,310,AW00011694,JonathonLOrtega,1969-09-21,M,50000
11695,300,AW00011695,LoganCampbell,1969-07-10,M,50000
11696,642,AW00011696,MackenzieTCampbell,1975-04-02,F,50000
11697,348,AW00011697,EduardoLee,1975-06-21,M,50000
11698,53,AW00011698,JacksonWright,1975-11-22,M,50000
11699,644,AW00011699,ChasePeterson,1968-09-12,M,60000
11700,385,AW00011700,XavierRichardson,1969-05-24,M,60000
11701,347,AW00011701,DavidHayes,1985-08-16,M,60000
11702,302,AW00011702,JennySZhou,1974-10-13,F,60000
11703,331,AW00011703,KayleeBaker,1973-12-22,F,60000
11704,368,AW00011704,EvanGHernandez,1973-11-29,M,60000
11705,385,AW00011705,BrookeRichardson,1979-05-18,F,60000
11706,302,AW00011706,BlakeMPerez,1968-08-13,M,60000
11707,385,AW00011707,NatalieCook,1969-06-20,F,60000
11708,336,AW00011708,ElizabethWeisman,1974-09-15,F,60000
11709,69,AW00011709,HaileyCollins,1968-08-18,F,60000
11710,331,AW00011710,ZoeRRamirez,1967-09-17,F,40000
11711,54,AW00011711,DanielDavis,1973-12-04,M,70000
11712,50,AW00011712,ShelbyRogers,1968-05-02,F,70000
11713,623,AW00011713,KyleCZhang,1967-09-17,M,70000
11714,359,AW00011714,AlexandriaELong,1968-04-16,F,70000
11715,361,AW00011715,ChloeFRobinson,1968-03-20,F,70000
11716,314,AW00011716,EvanKelly,1967-04-20,M,40000
11717,539,AW00011717,MarcusJJones,1972-08-29,M,60000
11718,546,AW00011718,SarahTJones,1972-11-10,F,60000
11719,49,AW00011719,BlakePGreen,1971-05-05,M,40000
11720,359,AW00011720,MorganPMorris,1965-09-23,F,40000
11721,336,AW00011721,JenniferAAlexander,1971-01-18,F,40000
11722,609,AW00011722,JulianSHughes,1965-12-30,M,60000
11723,64,AW00011723,LukeAColeman,1973-02-17,M,70000
11724,65,AW00011724,JasonCarter,1972-10-12,M,70000
11725,612,AW00011725,JoseKLi,1973-03-16,M,70000
11726,612,AW00011726,MicahRLiang,1973-01-13,M,70000
11727,343,AW00011727,BenjaminTaylor,1973-01-05,M,60000
11728,553,AW00011728,LoganHWhite,1965-07-06,M,60000
11729,623,AW00011729,CalebCampbell,1971-05-03,M,60000
11730,634,AW00011730,EmmaTorres,1966-04-01,F,60000
11731,302,AW00011731,TanyaHGill,1966-02-16,F,60000
11732,525,AW00011732,ErickSanchez,1970-02-04,M,60000
11733,311,AW00011733,KristiJSchmidt,1970-07-23,F,60000
11734,312,AW00011734,OmarJChen,1970-08-21,M,60000
11735,626,AW00011735,SydneyKGray,1964-07-21,F,60000
11736,322,AW00011736,SebastianSanchez,1970-09-21,M,60000
11737,355,AW00011737,MeganAMartin,1970-02-04,F,60000
11738,59,AW00011738,ElijahAlexander,1970-10-05,M,60000
11739,65,AW00011739,AaronLKing,1964-11-10,M,70000
11740,68,AW00011740,JanMHall,1964-10-21,F,70000
11741,307,AW00011741,TamaraLChander,1965-01-22,F,80000
11742,355,AW00011742,EdwardLewis,1964-05-01,M,60000
11743,372,AW00011743,ChaseEKelly,1974-09-09,M,60000
11744,372,AW00011744,StephanieDCampbell,1964-03-06,F,60000
11745,644,AW00011745,AllisonGonzalez,1964-04-11,F,60000
11746,642,AW00011746,SethBrooks,1964-05-30,M,60000
11747,614,AW00011747,DestinyDavis,1963-08-09,F,70000
11748,69,AW00011748,BlakeHill,1964-01-15,M,70000
11749,2,AW00011749,EduardoCJackson,1980-09-09,M,80000
11750,10,AW00011750,LatoyaAShe,1984-09-17,F,60000
11751,36,AW00011751,VictoriaGonzales,1976-01-14,F,80000
11752,4,AW00011752,LaurenBryant,1981-05-03,F,80000
11753,2,AW00011753,FeliciaJOrtega,1975-09-15,F,80000
11754,7,AW00011754,JanetLOrtega,1976-01-05,F,90000
11755,25,AW00011755,WillieJPal,1973-11-12,M,60000
11756,17,AW00011756,LindaCOrtega,1974-03-13,F,60000
11757,33,AW00011757,VincentLCai,1979-05-11,M,70000
11758,3,AW00011758,ColinYuan,1979-12-19,M,70000
11759,28,AW00011759,DawnLNath,1980-11-18,F,110000
11760,29,AW00011760,MelodyRMoreno,1973-04-25,F,70000
11761,31,AW00011761,EdgarMehta,1972-10-16,M,70000
11762,19,AW00011762,RandallRGomez,1984-02-17,M,70000
11763,16,AW00011763,RossRFernandez,1972-08-10,M,80000
11764,10,AW00011764,JessieRRamos,1973-01-13,F,80000
11765,11,AW00011765,MarcTorres,1983-04-06,M,80000
11766,38,AW00011766,CandaceMRaman,1972-01-01,F,90000
11767,24,AW00011767,MeaganMadan,1977-05-20,F,90000
11768,30,AW00011768,ClaytonNara,1983-04-03,M,90000
11769,55,AW00011769,HaleyLHernandez,1979-02-14,F,50000
11770,607,AW00011770,PeterTNara,1979-02-20,M,50000
11771,627,AW00011771,IsaacDRivera,1979-04-07,M,50000
11772,642,AW00011772,CameronMMoore,1984-01-21,M,50000
11773,316,AW00011773,GavinEDiaz,1979-01-03,M,50000
11774,343,AW00011774,EmmaSanchez,1978-10-10,F,50000
11775,352,AW00011775,SierraRoberts,1978-11-22,F,50000
11776,368,AW00011776,SethAMitchell,1978-12-31,M,50000
11777,302,AW00011777,MirandaLong,1978-01-21,F,40000
11778,638,AW00011778,HaleyAHenderson,1976-09-17,F,60000
11779,553,AW00011779,SarahPJackson,1977-01-15,F,60000
11780,614,AW00011780,JessicaKAlexander,1977-05-19,F,60000
11781,314,AW00011781,CarlosGray,1976-09-06,M,60000
11782,301,AW00011782,BarbaraKJai,1982-03-13,F,60000
11783,359,AW00011783,SaraAMitchell,1982-11-13,F,60000
11784,53,AW00011784,JoseTurner,1978-06-18,M,40000
11785,607,AW00011785,TheodoreDDiaz,1983-02-21,M,40000
11786,634,AW00011786,IanGMurphy,1978-03-13,M,60000
11787,301,AW00011787,JerryNath,1978-03-05,M,60000
11788,338,AW00011788,DestinyAJames,1977-08-18,F,70000
11789,343,AW00011789,BaileyPhillips,1981-02-16,F,50000
11790,307,AW00011790,TimothyCGonzalez,1981-05-17,M,50000
11791,641,AW00011791,ChaseDMorgan,1975-10-19,M,60000
11792,310,AW00011792,AlexiaJPerry,1974-11-24,F,40000
11793,301,AW00011793,XavierGRogers,1980-03-16,M,40000
11794,334,AW00011794,LaurenRoss,1975-05-01,F,40000
11795,315,AW00011795,NicoleThomas,1974-08-15,F,40000
11796,315,AW00011796,IsabelCJenkins,1985-08-03,F,40000
11797,348,AW00011797,DevinRColeman,1980-03-03,M,40000
11798,611,AW00011798,BrendanQChande,1974-08-12,M,40000
11799,612,AW00011799,JessieBWang,1980-09-09,M,40000
11800,536,AW00011800,JenniferMBaker,1975-05-07,F,60000
11801,536,AW00011801,AaronJSharma,1975-03-16,M,60000
11802,59,AW00011802,MadisonATaylor,1977-02-05,F,60000
11803,631,AW00011803,JanLHernandez,1977-03-11,F,60000
11804,634,AW00011804,HaleyMTurner,1976-10-15,F,60000
11805,300,AW00011805,RichardMGreen,1976-09-08,M,70000
11806,302,AW00011806,JenniferSStewart,1982-08-06,F,70000
11807,343,AW00011807,LucasBaker,1977-03-03,M,70000
11808,54,AW00011808,JamesParker,1974-10-10,M,60000
11809,300,AW00011809,JuanGray,1973-07-01,M,60000
11810,611,AW00011810,AntonioKWashington,1978-01-03,M,40000
11811,310,AW00011811,AbigailCBrooks,1978-06-11,F,40000
11812,644,AW00011812,AndrewNRodriguez,1973-03-21,M,40000
11813,552,AW00011813,MaryPatterson,1973-05-11,F,40000
11814,542,AW00011814,DaltonLMorgan,1976-01-05,M,60000
11815,642,AW00011815,HannahJPatterson,1981-04-20,F,70000
11816,300,AW00011816,JoeATorres,1981-10-19,M,70000
11817,310,AW00011817,MorganCMiller,1981-11-23,F,70000
11818,312,AW00011818,DanielCGarcia,1975-10-20,M,70000
11819,616,AW00011819,JoseLal,1973-04-08,M,70000
11820,69,AW00011820,KatelynLopez,1977-08-22,F,60000
11821,300,AW00011821,AustinJohnson,1971-10-13,M,60000
11822,336,AW00011822,RohintonHWadia,1971-12-11,F,60000
11823,53,AW00011823,MorganTurner,1977-10-20,F,70000
11824,55,AW00011824,JillCMartin,1977-10-03,F,70000
11825,298,AW00011825,AimeeShe,1971-11-15,F,70000
11826,300,AW00011826,JessieJAlonso,1971-08-15,F,70000
11827,55,AW00011827,SaraMBaker,1980-09-16,F,60000
11828,545,AW00011828,KatherineMartinez,1980-06-04,F,70000
11829,637,AW00011829,SophiaCampbell,1975-05-02,F,70000
11830,336,AW00011830,TaylorNGarcia,1974-07-15,F,80000
11831,358,AW00011831,ChristianRoss,1975-05-24,M,80000
11832,644,AW00011832,ZoeMurphy,1976-04-01,F,40000
11833,59,AW00011833,OscarGPrice,1982-01-16,M,80000
